decision_stratum_id,passenger_equivalent_service_count,representative_service_identity_id,representative_plan_id,all_service_identity_ids_json,all_representative_plan_ids_json,topology_family_aliases_json,practical_tiebreak_invoked,practical_tiebreak_rule,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_structurally_addressable_worker_od_mass_upper_bound,stress_min_connection_match_share,span_minutes,annual_service_days,uniform_headway_min,stress_max_unmatched_connection_event_count,stress_worst_route_weighted_mean_gap_min,stress_max_incomplete_route_count,stress_max_fleet_recovery15,public_route_count,exact_annual_bus_km,public_explicit_field_check_pending_count,public_explicit_proposed_stop_count,public_explicit_existing_stop_count,robust_frontier_classes,primary_selected,runner_up_selected,minimum_public_pattern_departures_per_service_day,minimum_public_pattern_departures_per_year,population_access_auc_5_10,worst_municipality_access_auc_5_10,resident_access_service_opportunity_index,worst_municipality_access_service_opportunity_index,territorial_worker_od_service_opportunity_upper_bound,accessibility_utility_is_passenger_trip_count,accessibility_utility_is_modal_share,weighted_composite_score_used,accessibility_utility_frontier_member
P2STRATUM_49c88e7f121d59e6,1,P2SERVICE_a958f7873ed24089,P2PLAN_1a6ac4355ace8793,"[""P2SERVICE_a958f7873ed24089""]","[""P2PLAN_1a6ac4355ace8793""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.073553829665,0.17792427326,0.237261308075,0.0,0.000465712767,0.013951238382,134.0,0.9727891156462585,1110,312,30,4,20.73647481753162,1,2,1,105417.65718,2,2,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,37,11544,0.15848054714450002,0.0030231040599,1829.4994362361083,34.8987132674856,1546896.0,false,false,false,true
P2STRATUM_4a56ffe115348014,1,P2SERVICE_2ff161ec7350a932,P2PLAN_9c6117821141b0e9,"[""P2SERVICE_2ff161ec7350a932""]","[""P2PLAN_9c6117821141b0e9""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.045296573172,0.114396599319,0.157293423644,5.0341214e-05,0.001838235294,0.011016508985,245.0,0.984375,960,365,30,2,20.331167627531617,1,2,1,108764.501465,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,11680,0.1022459563399,0.0031375218082,1194.232770050032,36.646254719775996,2861600.0,false,false,false,true
P2STRATUM_4c8545961925c90a,1,P2SERVICE_9a39b1ce88769ce6,P2PLAN_3f292cde48930271,"[""P2SERVICE_9a39b1ce88769ce6""]","[""P2PLAN_3f292cde48930271""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.063693868975,0.140955820367,0.17857677038,0.0,0.0,0.0,643.0,0.9817351598173516,1110,312,15,4,16.79116075896278,1,2,1,104243.940431,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,74,23088,0.125301424952,0.0,2892.959299291776,0.0,14845584.0,false,false,false,true
P2STRATUM_4d559c14a3c49ea6,1,P2SERVICE_d5ccaae758592e3d,P2PLAN_0fac469ed3be116b,"[""P2SERVICE_d5ccaae758592e3d""]","[""P2PLAN_0fac469ed3be116b""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.09851741113,0.234141220948,0.278320318096,0.0,0.0,0.0,221.0,0.9726775956284153,1110,260,20,5,18.255171545786453,1,2,1,101432.28524,2,2,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,55,14300,0.20228989743219997,0.0,2892.7455332804593,0.0,3160300.0,false,false,false,false
P2STRATUM_4e6392d252d25939,1,P2SERVICE_798d505f8d61a949,P2PLAN_5e9e1a3c2dbd3141,"[""P2SERVICE_798d505f8d61a949""]","[""P2PLAN_5e9e1a3c2dbd3141""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.063693868975,0.140955820367,0.17857677038,0.0,0.0,0.0,643.0,0.972972972972973,1110,365,20,5,18.079869565255745,1,2,1,92288.034581,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,56,20440,0.125301424952,0.0,2561.16112601888,0.0,13142920.0,false,false,false,false
P2STRATUM_4ef12028e8195953,1,P2SERVICE_ce4b2bcfb36a43e8,P2PLAN_4543223edb046c62,"[""P2SERVICE_ce4b2bcfb36a43e8""]","[""P2PLAN_4543223edb046c62""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.081179345927,0.20256526837,0.296334373215,0.034222283209,0.131290820698,0.1719969483,567.0,0.9920634920634921,960,260,30,1,25.72016049646387,1,2,1,109240.178511,0,0,3,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,8320,0.1849033126061,0.1103114849717,1538.3955608827519,917.791554964544,4717440.0,false,false,false,true
P2STRATUM_5071bbf285af1f46,1,P2SERVICE_d8d9bd55ff9db74b,P2PLAN_06d66bd978ce80ab,"[""P2SERVICE_d8d9bd55ff9db74b""]","[""P2PLAN_06d66bd978ce80ab""]","[""interlined_figure8"",""two_independent_loops""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.138423940656,0.304097839735,0.403660370424,0.077996558177,0.129866830471,0.203333660728,1055.0,0.9789473684210527,960,260,60,4,31.55441874646254,2,2,2,101488.358496,3,3,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,16,4160,0.2743081761491,0.1289991148342,1141.122012780256,536.636317710272,4388800.0,false,false,false,false
P2STRATUM_50e0114f81502cbf,1,P2SERVICE_d5d316796049ef8e,P2PLAN_7cd4acf306d4e4a8,"[""P2SERVICE_d5d316796049ef8e""]","[""P2PLAN_7cd4acf306d4e4a8""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.075446277788,0.159931714535,0.202977859691,0.0,0.0,0.0,844.0,0.9795918367346939,1110,365,30,3,18.06098927171387,1,2,1,110978.462453,1,1,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,37,13505,0.1431953125421,0.0,1933.8526958810605,0.0,11398220.0,false,false,false,false
P2STRATUM_515f6971131eb958,1,P2SERVICE_4110c52a15320a2e,P2PLAN_6508ce433ac6d513,"[""P2SERVICE_4110c52a15320a2e""]","[""P2PLAN_6508ce433ac6d513""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.055990090942,0.158428724316,0.212977207792,0.0,5.0341214e-05,5.0341214e-05,221.0,0.9726775956284153,1110,260,20,5,17.82501186078645,1,2,1,100428.474932,1,1,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,55,14300,0.138606830999,3.52388498e-05,1982.0776832857,0.50391555214,3160300.0,false,false,false,true
P2STRATUM_5369fcf17a4916b9,1,P2SERVICE_5ac7a528ace85dd7,P2PLAN_95568e9ec359707a,"[""P2SERVICE_5ac7a528ace85dd7""]","[""P2PLAN_95568e9ec359707a""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.045296573172,0.114396599319,0.157293423644,5.0341214e-05,0.001838235294,0.011016508985,245.0,0.9727891156462585,1110,312,30,4,22.424128938031618,1,2,1,107498.065489,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,37,11544,0.1022459563399,0.0031375218082,1180.3273199878056,36.2195517538608,2828280.0,false,false,false,false
P2STRATUM_55ca1b25dbee01e9,1,P2SERVICE_32367ed31984e3fa,P2PLAN_6558b24032c04856,"[""P2SERVICE_32367ed31984e3fa""]","[""P2PLAN_6558b24032c04856""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.088034123665,0.190938038621,0.250227822014,0.023017925773,0.050908041569,0.063137253657,90.0,0.9873417721518988,960,260,20,2,16.696094165121597,1,3,1,109947.967958,1,1,3,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,12480,0.1719248208128,0.0449868492478,2145.621763743744,561.435878612544,1123200.0,false,false,false,true
P2STRATUM_5799cecd768f7cfb,1,P2SERVICE_de6abaa7f2d0221b,P2PLAN_1b30b0b4f8de5f28,"[""P2SERVICE_de6abaa7f2d0221b""]","[""P2PLAN_1b30b0b4f8de5f28""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.048534906161,0.127271091126,0.198203098958,0.0,0.0,0.0,1017.0,0.9841269841269841,960,260,30,2,24.929123164213866,1,2,1,109208.598787,3,3,0,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,8320,0.11783663720290001,0.0,980.4008215281281,0.0,8461440.0,false,false,false,false
P2STRATUM_58173e7b8930d593,1,P2SERVICE_65c0132595b5d9a1,P2PLAN_2d17d8ed09a067f3,"[""P2SERVICE_65c0132595b5d9a1""]","[""P2PLAN_2d17d8ed09a067f3""]","[""interlined_figure8"",""two_independent_loops""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.092813424611,0.220434110148,0.313755500274,0.0,0.0,0.0,1362.0,0.9840425531914894,960,260,60,3,33.07496923749422,2,2,2,110816.385372,5,5,1,ROBUST_PASSENGER_UNRESTRICTED,false,false,16,4160,0.2008121825121,0.0,835.3786792503361,0.0,5665920.0,false,false,false,false
P2STRATUM_589971f82442a882,1,P2SERVICE_ac14638fd058ee3c,P2PLAN_7c811f5fd7a4b0a3,"[""P2SERVICE_ac14638fd058ee3c""]","[""P2PLAN_7c811f5fd7a4b0a3""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.08020850393,0.182972398272,0.263106451939,0.0,0.002260418981,0.020638447805,753.0,0.9908256880733946,1110,365,60,1,32.18893940681894,1,1,1,101441.825,3,3,1,ROBUST_PASSENGER_UNRESTRICTED,false,false,19,6935,0.1681700407028,0.0052578990515,1166.259232273918,36.4635299221525,5222055.0,false,false,false,true
P2STRATUM_5bd7c84ae84ff304,1,P2SERVICE_117a81152e241bdf,P2PLAN_c45826f2e31efbdb,"[""P2SERVICE_117a81152e241bdf""]","[""P2PLAN_c45826f2e31efbdb""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.048909513855,0.14153850532,0.224048708529,0.0,0.019833047594,0.093473095134,753.0,0.9908256880733946,1110,365,60,1,24.842076715681618,1,1,1,107259.77235,2,2,1,ROBUST_PASSENGER_UNRESTRICTED,false,false,19,6935,0.1302518485223,0.0286111428238,903.2965695021505,198.418275483053,5222055.0,false,false,false,true
P2STRATUM_5c9076a44439c51f,1,P2SERVICE_2cd80a1175d24055,P2PLAN_02d05e32f74774dd,"[""P2SERVICE_2cd80a1175d24055""]","[""P2PLAN_02d05e32f74774dd""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.069467514842,0.167197901645,0.242930055834,0.033694851388,0.055548320348,0.063137253657,641.0,0.984375,960,312,30,2,22.911224758146123,1,2,1,109743.454939,1,1,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,9984,0.1530252164419,0.050510066321799996,1527.8037609559296,504.2925021568511,6399744.0,false,false,false,true
P2STRATUM_5efcb6f475dadb95,1,P2SERVICE_ae33675dbde37907,P2PLAN_12bec39f39cae053,"[""P2SERVICE_ae33675dbde37907""]","[""P2PLAN_12bec39f39cae053""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.06319969283,0.166724548334,0.203069918834,0.0,0.0,0.0,490.0,0.972972972972973,1110,312,20,5,16.548904691355744,1,2,1,99575.136251,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,56,17472,0.14293616578280002,0.0,2497.380688557082,0.0,8561280.0,false,false,false,false
P2STRATUM_605ac8232fb56a85,1,P2SERVICE_94c90443b6c8b686,P2PLAN_ce88678e4093d45d,"[""P2SERVICE_94c90443b6c8b686""]","[""P2PLAN_ce88678e4093d45d""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.06319969283,0.166724548334,0.203069918834,0.0,0.0,0.0,490.0,0.9947368421052631,960,260,15,1,16.299616738049583,1,2,1,94833.463096,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,64,16640,0.14293616578280002,0.0,2378.4577986257923,0.0,8153600.0,false,false,false,true
P2STRATUM_6095f1867b3ad476,1,P2SERVICE_c8068e2e99458f3a,P2PLAN_5f6476769480e933,"[""P2SERVICE_c8068e2e99458f3a""]","[""P2PLAN_5f6476769480e933""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.09310000636,0.208126666017,0.282511401311,0.0,0.0,0.007765537274,753.0,0.9787234042553191,960,365,60,2,30.864592698712542,1,1,1,107443.194363,1,1,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,16,5840,0.1884956151787,0.0015531074548,1100.814392643608,9.070147536032,4397520.0,false,false,false,false
P2STRATUM_60b88b785a1ff4e5,1,P2SERVICE_a011b15def66e0ea,P2PLAN_6dbe7616bb3e9151,"[""P2SERVICE_a011b15def66e0ea""]","[""P2PLAN_6dbe7616bb3e9151""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.077922907049,0.197092455187,0.253408341817,0.0,0.0,0.0,221.0,0.9873417721518988,960,365,20,2,16.510214562641835,1,2,1,107836.15449,0,0,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,17520,0.1726047680716,0.0,3024.0355366144317,0.0,3871920.0,false,false,false,true
P2STRATUM_626b5d9314a847b5,1,P2SERVICE_be87b04ba8ba8256,P2PLAN_81721bac967880be,"[""P2SERVICE_be87b04ba8ba8256""]","[""P2PLAN_81721bac967880be""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.09310000636,0.208126666017,0.282511401311,0.0,0.0,0.007765537274,753.0,0.981651376146789,1110,312,60,2,30.80693127106894,1,1,1,109062.201402,1,1,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,19,5928,0.1884956151787,0.0015531074548,1117.4020067793335,9.2068209920544,4463784.0,false,false,false,false
P2STRATUM_62a4d28c79ae595f,1,P2SERVICE_514cbd6838f4229b,P2PLAN_1ed385aac063e524,"[""P2SERVICE_514cbd6838f4229b""]","[""P2PLAN_1ed385aac063e524""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.080335421758,0.204655275342,0.247658135595,0.0,0.0,0.0,221.0,0.9894736842105263,960,365,15,2,17.125361709799584,1,2,1,105908.9021,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,64,23360,0.1759598913174,0.0,4110.423061174464,0.0,5162560.0,false,false,false,true
P2STRATUM_62b01d29a3d3008b,1,P2SERVICE_ff8e3f29b9588366,P2PLAN_14c22a06ed9a4859,"[""P2SERVICE_ff8e3f29b9588366""]","[""P2PLAN_14c22a06ed9a4859""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.06319969283,0.166724548334,0.203069918834,0.0,0.0,0.0,490.0,0.9817351598173516,1110,260,15,4,16.265157432221653,1,2,1,109651.191705,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,74,19240,0.14293616578280002,0.0,2750.0918296610726,0.0,9427600.0,false,false,false,true
P2STRATUM_630f2d8067d23e46,1,P2SERVICE_943b7559dd2d730d,P2PLAN_37c82466d64d4cf4,"[""P2SERVICE_943b7559dd2d730d""]","[""P2PLAN_37c82466d64d4cf4""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.086888218542,0.228064681113,0.322751199496,0.0,5.0341214e-05,0.000516053981,447.0,0.9841269841269841,960,260,30,2,24.987087374963867,1,2,1,111213.090876,2,2,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,8320,0.2046490460183,0.0001283814032,1702.680062872256,1.068133274624,3719040.0,false,false,false,false
P2STRATUM_64a3b88fb7d0d422,1,P2SERVICE_fe4bd803a1117d42,P2PLAN_062fe44f9b7973e5,"[""P2SERVICE_fe4bd803a1117d42""]","[""P2PLAN_062fe44f9b7973e5""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.089644584924,0.205491097133,0.273710136617,0.0,0.0,0.0,375.0,0.9795918367346939,1110,365,30,3,17.889654585113867,1,2,1,108826.407589,0,0,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,37,13505,0.18438095136710003,0.0,2490.064748212686,0.0,5064375.0,false,false,false,false
P2STRATUM_6615c6d7d2ef619a,1,P2SERVICE_cf50ab5e46392e1d,P2PLAN_44296877a0e488df,"[""P2SERVICE_cf50ab5e46392e1d""]","[""P2PLAN_44296877a0e488df""]","[""hybrid_interlined"",""two_radial_out_and_back_feeders""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.05483752116,0.153529561677,0.208416350158,0.0,0.0,0.000465712767,0.0,0.9796380090497737,1110,260,15,9,16.59357524452555,2,4,2,109620.818672,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,74,19240,0.1348993072181,9.31425534e-05,2595.462670876244,1.7920627274160001,0.0,false,false,false,true
P2STRATUM_697d0351847bf220,1,P2SERVICE_35d42b278265351e,P2PLAN_46f3d8d3f3f99ff3,"[""P2SERVICE_35d42b278265351e""]","[""P2PLAN_46f3d8d3f3f99ff3""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.050395480412,0.124184246283,0.182836849837,0.0,5.0341214e-05,0.009189912991,221.0,0.9873417721518988,960,312,20,2,18.371699719147013,1,2,1,100653.635182,1,1,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,14976,0.1137781372325,0.0018631532052,1703.94138319392,27.9025824010752,3309696.0,false,false,false,true
P2STRATUM_72be2a212f95346c,1,P2SERVICE_833fb9addc92de21,P2PLAN_246ac789dc137623,"[""P2SERVICE_833fb9addc92de21""]","[""P2PLAN_246ac789dc137623""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.04676944458,0.121359780663,0.186539274648,0.0,0.0,0.0,643.0,0.9873417721518988,960,365,20,2,16.473691613541835,1,2,1,108882.874294,2,2,0,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,17520,0.11201857863510001,0.0,1962.565497686952,0.0,11265360.0,false,false,false,true
P2STRATUM_7317728784cbaec5,1,P2SERVICE_fcc3b703d94537cc,P2PLAN_91c58bef12c35c08,"[""P2SERVICE_fcc3b703d94537cc""]","[""P2PLAN_91c58bef12c35c08""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.074403148538,0.200352479844,0.256438196797,0.0,0.0,0.0,490.0,0.9873417721518988,960,260,20,2,16.725963086591833,1,2,1,104098.934023,1,1,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,48,12480,0.1737848238428,0.0,2168.834601558144,0.0,6115200.0,false,false,false,false
P2STRATUM_75380d5c7d444178,1,P2SERVICE_cdf1eda34920b797,P2PLAN_7785bcb5c163b7bd,"[""P2SERVICE_cdf1eda34920b797""]","[""P2PLAN_7785bcb5c163b7bd""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.07279992348,0.178639244681,0.216419586923,0.0,0.0,0.0,356.0,0.9947368421052631,960,260,15,1,16.379667232749583,1,2,1,106530.666511,0,0,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,64,16640,0.1544435167691,0.0,2569.940119037824,0.0,5923840.0,false,false,false,true
P2STRATUM_77699d42f09cebeb,1,P2SERVICE_dcdcf92e518b6a65,P2PLAN_16ff1dff2703be51,"[""P2SERVICE_dcdcf92e518b6a65""]","[""P2PLAN_16ff1dff2703be51""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.096024205604,0.21717760723,0.303293861766,0.0,0.000465712767,0.013951238382,375.0,0.9841269841269841,960,260,30,2,24.63050629116387,1,2,1,96749.00897,3,3,1,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,32,8320,0.1980548376494,0.0030231040599,1647.8162492430079,25.152225778368,3120000.0,false,false,false,false
P2STRATUM_77763dba201677ba,1,P2SERVICE_ec90e36ebdc9fa72,P2PLAN_d815999344574c13,"[""P2SERVICE_ec90e36ebdc9fa72""]","[""P2PLAN_d815999344574c13""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.098632404407,0.239514617318,0.303641059272,0.031914729768,0.060146651461,0.063137253657,641.0,0.9908256880733946,1110,365,60,1,31.86691350201894,1,1,1,106331.889822,1,1,3,ROBUST_PASSENGER_UNRESTRICTED,false,false,19,6935,0.21007524183550003,0.0522751953923,1456.8718021291927,362.52848004560053,4445335.0,false,false,false,false
P2STRATUM_77935b241eccccf3,1,P2SERVICE_52a618880e3cce3d,P2PLAN_28b374c4b46870b0,"[""P2SERVICE_52a618880e3cce3d""]","[""P2PLAN_28b374c4b46870b0""]","[""blank_slate"",""single_compact_loop""]",false,RELIABILITY_INCOMPLETE_ROUTES_THEN_FLEET__SIMPLICITY_ROUTE_COUNT__BUS_KM__FIELD_CHECKS_PROPOSED_STOPS__EXISTING_STOP_CONTINUITY,0.080279390133,0.216663692081,0.276299461466,0.0,0.0,0.0,490.0,0.9727891156462585,1110,312,30,4,21.73449426348162,1,2,1,110853.463115,2,2,2,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,false,false,37,11544,0.18767555537359998,0.0,2166.526611232838,0.0,5656560.0,false,false,false,false
