budget_suffix,equivalence_group_id,input_plan_count,survivor_plan_count,tie_break_invoked,reduced,exact_tie_after_supported_tiebreak,continuity_tie_break_applied
p20pct,ZB2_a758592d9faf8fdc,2,2,true,false,true,false
p20pct,ZB2_a76efb950d3f8b5f,2,2,true,false,true,false
p20pct,ZB2_a7b0fafec31cbbc4,2,2,true,false,true,false
p20pct,ZB2_a7c4620cdbb46511,2,2,true,false,true,false
p20pct,ZB2_a7ee9e8701655056,2,2,true,false,true,false
p20pct,ZB2_a7fd673dd69d73d2,2,2,true,false,true,false
p20pct,ZB2_a80d52725dbd18c4,2,2,true,false,true,false
p20pct,ZB2_a81b8e7b7bd9b505,2,2,true,false,true,false
p20pct,ZB2_a828690e66d916a9,2,2,true,false,true,false
p20pct,ZB2_a8917ef8ef0382c2,2,2,true,false,true,false
p20pct,ZB2_a89b5f1f956767f2,2,2,true,false,true,false
p20pct,ZB2_a8f55cc394110ffd,2,2,true,false,true,false
p20pct,ZB2_a9043bfc570a1393,2,2,true,false,true,false
p20pct,ZB2_a91bd5495833231b,2,2,true,false,true,false
p20pct,ZB2_a93529693c7ebe8e,2,2,true,false,true,false
p20pct,ZB2_a9e41f37d44a7683,2,2,true,false,true,false
p20pct,ZB2_a9e865ec234cadc5,2,2,true,false,true,false
p20pct,ZB2_a9fb3a3fea33ef45,2,2,true,false,true,false
p20pct,ZB2_aa27a00ce533cc66,2,2,true,false,true,false
p20pct,ZB2_aa8285c9a8f518d5,2,2,true,false,true,false
p20pct,ZB2_aa95c1d1491ea1e7,2,2,true,false,true,false
p20pct,ZB2_aab46636aa6df5de,2,2,true,false,true,false
p20pct,ZB2_aac700f5af38364b,2,2,true,false,true,false
p20pct,ZB2_ab028718e5443b84,2,2,true,false,true,false
p20pct,ZB2_ab39fa6e3503adfe,2,2,true,false,true,false
p20pct,ZB2_ab6356db83c3c9a1,2,2,true,false,true,false
p20pct,ZB2_ab7e65aac41dcba8,2,2,true,false,true,false
p20pct,ZB2_ab927b8ca64eb66e,2,2,true,false,true,false
p20pct,ZB2_abc2cd97df63c965,2,2,true,false,true,false
p20pct,ZB2_ac0aa20f847a9906,2,2,true,false,true,false
p20pct,ZB2_ac2d539fef1d1cec,2,2,true,false,true,false
p20pct,ZB2_ac5f2b08f34aa909,2,2,true,false,true,false
p20pct,ZB2_acbd7618daa268ed,2,2,true,false,true,false
p20pct,ZB2_accfbae50d7a1881,2,2,true,false,true,false
p20pct,ZB2_ace9116d492f1417,2,2,true,false,true,false
p20pct,ZB2_ad06cf2e00feafd5,2,2,true,false,true,false
p20pct,ZB2_ad150b0ef2fd0dbf,2,2,true,false,true,false
p20pct,ZB2_ad682c9ca65a8925,2,2,true,false,true,false
p20pct,ZB2_ade70c53189ea43c,2,2,true,false,true,false
p20pct,ZB2_adf86838d6e9329e,2,2,true,false,true,false
p20pct,ZB2_adfb70cb6dfa6128,2,2,true,false,true,false
p20pct,ZB2_adfbda50e814f248,2,2,true,false,true,false
p20pct,ZB2_ae1e601c0118f837,2,2,true,false,true,false
p20pct,ZB2_ae1e85dfd681b7aa,2,2,true,false,true,false
p20pct,ZB2_ae5350c06e8598f2,2,2,true,false,true,false
p20pct,ZB2_ae72e3e308d18212,2,2,true,false,true,false
p20pct,ZB2_ae854416d6473963,2,2,true,false,true,false
p20pct,ZB2_ae8f444eee3586ea,2,2,true,false,true,false
p20pct,ZB2_ae98afe1e4030862,1,1,false,false,false,false
p20pct,ZB2_aeb3cad3ba8c945f,2,2,true,false,true,false
p20pct,ZB2_aef012c12f020f4e,2,2,true,false,true,false
p20pct,ZB2_af36c5479db7e368,2,2,true,false,true,false
p20pct,ZB2_af3e426c09fbff6d,2,2,true,false,true,false
p20pct,ZB2_af82f1db5c8e5106,2,2,true,false,true,false
p20pct,ZB2_af8323563bd6ec75,2,2,true,false,true,false
p20pct,ZB2_af92745e8fb23b1a,2,2,true,false,true,false
p20pct,ZB2_afa54dac5d48d5a1,2,2,true,false,true,false
p20pct,ZB2_afc13026bb656ec3,2,2,true,false,true,false
p20pct,ZB2_afd4d6295616d39c,2,2,true,false,true,false
p20pct,ZB2_b00f3a4d028a949f,2,2,true,false,true,false
p20pct,ZB2_b01c6a71318c0c78,2,2,true,false,true,false
p20pct,ZB2_b01cdd41dc52f446,2,2,true,false,true,false
p20pct,ZB2_b035e5d5add29570,2,2,true,false,true,false
p20pct,ZB2_b038992dfb390e70,2,2,true,false,true,false
p20pct,ZB2_b05cb55d990e4c43,2,2,true,false,true,false
p20pct,ZB2_b0ae42592b637552,2,2,true,false,true,false
p20pct,ZB2_b124dae91119fb20,2,2,true,false,true,false
p20pct,ZB2_b129a5127f035663,2,2,true,false,true,false
p20pct,ZB2_b12ae486769c1636,2,2,true,false,true,false
p20pct,ZB2_b17cc2a3f88947d6,2,2,true,false,true,false
p20pct,ZB2_b1a70f368c114f03,2,2,true,false,true,false
p20pct,ZB2_b1a8a121594d3522,2,2,true,false,true,false
p20pct,ZB2_b1d3bd6e86eddd80,1,1,false,false,false,false
p20pct,ZB2_b268f1541ff7ba93,2,2,true,false,true,false
p20pct,ZB2_b29f7f5478ce17b7,2,2,true,false,true,false
p20pct,ZB2_b2bb74cef6bb8a02,2,2,true,false,true,false
p20pct,ZB2_b2bd13ccfb06f43b,2,2,true,false,true,false
p20pct,ZB2_b2dcaa2b78b08b60,2,2,true,false,true,false
p20pct,ZB2_b2ec6a365a52abac,2,2,true,false,true,false
p20pct,ZB2_b2f41dbcf73a1f85,2,2,true,false,true,false
p20pct,ZB2_b320a38052e8f6df,2,2,true,false,true,false
p20pct,ZB2_b34196425552f226,2,2,true,false,true,false
p20pct,ZB2_b34bec0c0a09bfe8,2,2,true,false,true,false
p20pct,ZB2_b39aae73fa367c54,2,2,true,false,true,false
p20pct,ZB2_b3d7a7ed8f3a19c5,2,2,true,false,true,false
p20pct,ZB2_b3e4473c016ade8a,2,2,true,false,true,false
p20pct,ZB2_b3ea44b9aa4ecba2,2,2,true,false,true,false
p20pct,ZB2_b4068e4f79b4a41a,2,2,true,false,true,false
p20pct,ZB2_b4264a303e6a0f65,1,1,false,false,false,false
p20pct,ZB2_b48631a152d49b3d,2,2,true,false,true,false
p20pct,ZB2_b4c5ddc57cde75f7,2,2,true,false,true,false
p20pct,ZB2_b4cd08b41e0213b7,2,2,true,false,true,false
p20pct,ZB2_b4edb6a329f586d1,2,2,true,false,true,false
p20pct,ZB2_b50a1f9e44efcfad,2,2,true,false,true,false
p20pct,ZB2_b51c0376b88ce1b6,2,2,true,false,true,false
p20pct,ZB2_b539d5c503f6edaf,2,2,true,false,true,false
p20pct,ZB2_b53c057f5bc5826f,2,2,true,false,true,false
p20pct,ZB2_b56a8346c37543b6,2,2,true,false,true,false
p20pct,ZB2_b585400ffd9f1d46,2,2,true,false,true,false
p20pct,ZB2_b59a60591c15e7ce,2,2,true,false,true,false
p20pct,ZB2_b5b6bd884167c7ad,2,2,true,false,true,false
p20pct,ZB2_b5bce059b57d4d07,2,2,true,false,true,false
p20pct,ZB2_b5e02ff72de6f16d,2,2,true,false,true,false
p20pct,ZB2_b63c16be38ae43e6,2,2,true,false,true,false
p20pct,ZB2_b65043ad9b89b7f9,2,2,true,false,true,false
p20pct,ZB2_b6c21a36e8a8d3a7,2,2,true,false,true,false
p20pct,ZB2_b6c2eaf2aa9c3482,2,2,true,false,true,false
p20pct,ZB2_b6e6086ff246dd28,2,2,true,false,true,false
p20pct,ZB2_b6ebe6b619f9cd2b,2,2,true,false,true,false
p20pct,ZB2_b741852416ebc537,2,2,true,false,true,false
p20pct,ZB2_b748f3fb364612ac,2,2,true,false,true,false
p20pct,ZB2_b75eaa7b186ba65a,2,2,true,false,true,false
p20pct,ZB2_b77bca6f9b9a06a6,2,2,true,false,true,false
p20pct,ZB2_b787e811f3cbc705,2,2,true,false,true,false
p20pct,ZB2_b7901409dcbf9e43,2,2,true,false,true,false
p20pct,ZB2_b7941970ff65ed52,2,2,true,false,true,false
p20pct,ZB2_b7c8e661f807f004,2,2,true,false,true,false
p20pct,ZB2_b7d6be1120ee5680,2,2,true,false,true,false
p20pct,ZB2_b7d7428a8bc59c61,2,2,true,false,true,false
p20pct,ZB2_b81376fe2ffeb7b5,2,2,true,false,true,false
p20pct,ZB2_b81c7f9341be8bea,2,2,true,false,true,false
p20pct,ZB2_b835b7421e242523,2,2,true,false,true,false
p20pct,ZB2_b856a77c253aef99,2,2,true,false,true,false
p20pct,ZB2_b891d80cbb766b2a,2,2,true,false,true,false
p20pct,ZB2_b8d0ccece370585d,2,2,true,false,true,false
p20pct,ZB2_b8d3b47b07dc30b6,2,2,true,false,true,false
p20pct,ZB2_b8fde5fd0fdef7bb,2,2,true,false,true,false
p20pct,ZB2_b925e11ab425ed08,2,2,true,false,true,false
p20pct,ZB2_b99406b15d7db275,2,2,true,false,true,false
p20pct,ZB2_b9b02671e2c692ce,2,2,true,false,true,false
p20pct,ZB2_b9bded099aa56428,2,2,true,false,true,false
p20pct,ZB2_b9c224e5b7e8b369,2,2,true,false,true,false
p20pct,ZB2_b9fa8cbeb20c2f7b,2,2,true,false,true,false
p20pct,ZB2_ba05be49d4596eea,2,2,true,false,true,false
p20pct,ZB2_ba08bf9b0093dabc,2,2,true,false,true,false
p20pct,ZB2_ba37195b6081edc5,2,2,true,false,true,false
p20pct,ZB2_ba6d60ad6e8ac2a8,2,2,true,false,true,false
p20pct,ZB2_ba9818ecc8e9eb31,2,2,true,false,true,false
p20pct,ZB2_baf57cef4f89791f,1,1,false,false,false,false
p20pct,ZB2_bb18746215fcb3c7,2,2,true,false,true,false
p20pct,ZB2_bb8857234b161c09,2,2,true,false,true,false
p20pct,ZB2_bbba77fc7aac1a38,2,2,true,false,true,false
p20pct,ZB2_bbc8730ad3cf712a,2,2,true,false,true,false
p20pct,ZB2_bbd20c806808bc19,2,2,true,false,true,false
p20pct,ZB2_bbdd1ea7095a016f,2,2,true,false,true,false
p20pct,ZB2_bc06e3d2755800cd,2,2,true,false,true,false
p20pct,ZB2_bc2c19775e559d40,2,2,true,false,true,false
p20pct,ZB2_bc7a476afc03e8f9,1,1,false,false,false,false
p20pct,ZB2_bc831ec12c0ddaae,2,2,true,false,true,false
p20pct,ZB2_bc835770d3ac5597,2,2,true,false,true,false
p20pct,ZB2_bc90aeb1adbbe4e1,2,2,true,false,true,false
p20pct,ZB2_bca4b96bd0f068e0,2,2,true,false,true,false
p20pct,ZB2_bcbf92657c26476a,2,2,true,false,true,false
p20pct,ZB2_bd03c736e9c82267,2,2,true,false,true,false
p20pct,ZB2_bd14fa0dd9c76ad1,2,2,true,false,true,false
p20pct,ZB2_bd21d51bfca88444,2,2,true,false,true,false
p20pct,ZB2_bd378b32a8b6aeed,2,2,true,false,true,false
p20pct,ZB2_bd606db57ad27d3c,2,2,true,false,true,false
p20pct,ZB2_bda04e633a284bf6,2,2,true,false,true,false
p20pct,ZB2_bdcd60eeb61a8d30,2,2,true,false,true,false
p20pct,ZB2_be28f46207b60913,2,2,true,false,true,false
p20pct,ZB2_be3170d1fcfd855c,2,2,true,false,true,false
p20pct,ZB2_be32a7de34768e71,2,2,true,false,true,false
p20pct,ZB2_be4bd47f180b6f17,2,2,true,false,true,false
p20pct,ZB2_be65476ed0abb651,2,2,true,false,true,false
p20pct,ZB2_be727b3317875a53,2,2,true,false,true,false
p20pct,ZB2_becf2e11fcc8fedb,2,2,true,false,true,false
p20pct,ZB2_bef4f032c3b57572,2,2,true,false,true,false
p20pct,ZB2_bf18dd0fb95d8de6,2,2,true,false,true,false
p20pct,ZB2_bf3e4e43b24770ee,2,2,true,false,true,false
p20pct,ZB2_bf92e97fc5957379,2,2,true,false,true,false
p20pct,ZB2_bfcbadecd3f94c3d,2,2,true,false,true,false
p20pct,ZB2_c05c85777ff028a4,2,2,true,false,true,false
p20pct,ZB2_c0ab450806bb2465,2,2,true,false,true,false
p20pct,ZB2_c0bb715f4087702e,2,2,true,false,true,false
p20pct,ZB2_c0fc95bc2608880a,2,2,true,false,true,false
p20pct,ZB2_c161c48e14fd5232,2,2,true,false,true,false
p20pct,ZB2_c189c67713016532,2,2,true,false,true,false
p20pct,ZB2_c19737784c376e10,2,2,true,false,true,false
p20pct,ZB2_c1b6774282f18dc5,2,2,true,false,true,false
p20pct,ZB2_c1c850ae57987538,2,2,true,false,true,false
p20pct,ZB2_c1e096a46749908f,2,2,true,false,true,false
p20pct,ZB2_c23345553318e199,2,2,true,false,true,false
p20pct,ZB2_c2570289adc4fa1b,2,2,true,false,true,false
p20pct,ZB2_c2693c82bcb84ce4,2,2,true,false,true,false
p20pct,ZB2_c2804e52167f6e1f,2,2,true,false,true,false
p20pct,ZB2_c287aeac80c7a8af,1,1,false,false,false,false
p20pct,ZB2_c2c0e264862f17a1,2,2,true,false,true,false
p20pct,ZB2_c2dca3f7bcb75f11,2,2,true,false,true,false
p20pct,ZB2_c349f182b509aca0,2,2,true,false,true,false
p20pct,ZB2_c3aa8b03165a0f39,2,2,true,false,true,false
p20pct,ZB2_c3c96dba0548e4f2,2,2,true,false,true,false
p20pct,ZB2_c40336d20f17f003,2,2,true,false,true,false
p20pct,ZB2_c40359bd45eff7c8,2,2,true,false,true,false
p20pct,ZB2_c4309dd70384eb03,2,2,true,false,true,false
p20pct,ZB2_c446edfc6f03d855,2,2,true,false,true,false
p20pct,ZB2_c48e7510d4cac804,2,2,true,false,true,false
p20pct,ZB2_c4b198f259f10fdd,2,2,true,false,true,false
p20pct,ZB2_c4bdd6bb85febed1,2,2,true,false,true,false
p20pct,ZB2_c4c21ecc7f803608,2,2,true,false,true,false
p20pct,ZB2_c4ee9e9d92419804,2,2,true,false,true,false
p20pct,ZB2_c4faeee40588d5b8,2,2,true,false,true,false
p20pct,ZB2_c525c8b857c0cddb,2,2,true,false,true,false
p20pct,ZB2_c54829e4c6b49f8e,2,2,true,false,true,false
p20pct,ZB2_c549bf6b8718cfd2,2,2,true,false,true,false
p20pct,ZB2_c587fe81560e6f73,1,1,false,false,false,false
p20pct,ZB2_c5a92ffe72fc9da0,2,2,true,false,true,false
p20pct,ZB2_c5d4976f4f5970eb,2,2,true,false,true,false
p20pct,ZB2_c5fa197996381180,2,2,true,false,true,false
p20pct,ZB2_c601e5742d218d0b,2,2,true,false,true,false
p20pct,ZB2_c62b58ffe5bbf2aa,2,2,true,false,true,false
p20pct,ZB2_c6f3119c3be91956,2,2,true,false,true,false
p20pct,ZB2_c73220b5800451f7,2,2,true,false,true,false
p20pct,ZB2_c74ef59e30c09d6f,2,2,true,false,true,false
p20pct,ZB2_c757d77f35352582,2,2,true,false,true,false
p20pct,ZB2_c77b3ae2f12f000e,2,2,true,false,true,false
p20pct,ZB2_c785d51e8389437a,2,2,true,false,true,false
p20pct,ZB2_c7d6ae120e265b93,2,2,true,false,true,false
p20pct,ZB2_c7d8f3408dc9a81e,2,2,true,false,true,false
p20pct,ZB2_c91aa49703153161,2,2,true,false,true,false
p20pct,ZB2_c92d439ccfb1cb19,2,2,true,false,true,false
p20pct,ZB2_c956de005df52576,2,2,true,false,true,false
p20pct,ZB2_c9631375ad6593ef,2,2,true,false,true,false
p20pct,ZB2_c985b37c3c73bfd3,2,2,true,false,true,false
p20pct,ZB2_c9cc4cc6e75564f4,2,2,true,false,true,false
p20pct,ZB2_c9e3bdb6a906b7fc,2,2,true,false,true,false
p20pct,ZB2_c9e815831a918eed,2,2,true,false,true,false
p20pct,ZB2_ca083f5aac43e8f9,2,2,true,false,true,false
p20pct,ZB2_ca25d4baffd9f2a8,2,2,true,false,true,false
p20pct,ZB2_ca6468e3b0346ffe,2,2,true,false,true,false
p20pct,ZB2_ca7a151b209eff2d,2,2,true,false,true,false
p20pct,ZB2_caabf72df36c1de9,2,2,true,false,true,false
p20pct,ZB2_cad29604979be118,2,2,true,false,true,false
p20pct,ZB2_cafb69c25b617712,2,2,true,false,true,false
p20pct,ZB2_cb05f427c2ce14b5,2,2,true,false,true,false
p20pct,ZB2_cb17659496b3bbd7,2,2,true,false,true,false
p20pct,ZB2_cb22fec41f83f144,2,2,true,false,true,false
p20pct,ZB2_cb40103029b03931,2,2,true,false,true,false
p20pct,ZB2_cb5d270f2005c5a3,2,2,true,false,true,false
p20pct,ZB2_cb797053d2ff2807,2,2,true,false,true,false
p20pct,ZB2_cc1699cbba68c262,2,2,true,false,true,false
p20pct,ZB2_cc20c646a5192665,2,2,true,false,true,false
p20pct,ZB2_cc3a312ec3e721da,2,2,true,false,true,false
p20pct,ZB2_cc3b424a246109fd,2,2,true,false,true,false
p20pct,ZB2_cc4c9274bc7762c6,2,2,true,false,true,false
p20pct,ZB2_cc77534a0a834034,2,2,true,false,true,false
p20pct,ZB2_ccb4ca47da971108,2,2,true,false,true,false
p20pct,ZB2_ccf1379dc5404acb,1,1,false,false,false,false
p20pct,ZB2_cd0603c1cadebe50,2,2,true,false,true,false
p20pct,ZB2_cd10c71b288ee081,2,2,true,false,true,false
p20pct,ZB2_cd2e62b4289ded83,2,2,true,false,true,false
p20pct,ZB2_cd4928df7c8b3b41,2,2,true,false,true,false
p20pct,ZB2_cd58905aac1f3e4a,2,2,true,false,true,false
p20pct,ZB2_ce1b826bf1f66caa,2,2,true,false,true,false
p20pct,ZB2_ce9aad9584515ba2,2,2,true,false,true,false
p20pct,ZB2_cebd700531df6daf,2,2,true,false,true,false
p20pct,ZB2_ced9fd2448833bf9,2,2,true,false,true,false
p20pct,ZB2_cfc273b5aa29f1d7,2,2,true,false,true,false
p20pct,ZB2_cfd13697b5011baf,2,2,true,false,true,false
p20pct,ZB2_d01bf4795dcf8dcf,2,2,true,false,true,false
p20pct,ZB2_d0410e9c8948852f,2,2,true,false,true,false
p20pct,ZB2_d0a3326a59aa88c6,2,2,true,false,true,false
p20pct,ZB2_d0adf313600f38a1,2,2,true,false,true,false
p20pct,ZB2_d0f2ec15bf39ceec,2,2,true,false,true,false
p20pct,ZB2_d0f9c1ba846dbdd6,2,2,true,false,true,false
p20pct,ZB2_d1102cd149b2cde5,2,2,true,false,true,false
p20pct,ZB2_d12a4ff33666030d,2,2,true,false,true,false
p20pct,ZB2_d1303a21044c8bf5,2,2,true,false,true,false
p20pct,ZB2_d1d53564e32454c5,2,2,true,false,true,false
p20pct,ZB2_d1d599f4a1e2986a,2,2,true,false,true,false
p20pct,ZB2_d1dea3ee4fdb3597,2,2,true,false,true,false
p20pct,ZB2_d1ed906144d4c8c0,2,2,true,false,true,false
p20pct,ZB2_d20a4b3314600ae8,2,2,true,false,true,false
p20pct,ZB2_d213dafb99ceceed,2,2,true,false,true,false
p20pct,ZB2_d23682f1a38b7947,2,2,true,false,true,false
p20pct,ZB2_d263a94ac03dfacd,2,2,true,false,true,false
p20pct,ZB2_d29beb7b4b8afb4a,2,2,true,false,true,false
p20pct,ZB2_d2bd3853c816bd4d,2,2,true,false,true,false
p20pct,ZB2_d2f615b7fb34f778,2,2,true,false,true,false
p20pct,ZB2_d3047c9913844b23,2,2,true,false,true,false
p20pct,ZB2_d3377167b0679fab,2,2,true,false,true,false
p20pct,ZB2_d3acdf4477b07e0d,2,2,true,false,true,false
p20pct,ZB2_d3bfa7600cb22d68,2,2,true,false,true,false
p20pct,ZB2_d3d45e9af55afd27,2,2,true,false,true,false
p20pct,ZB2_d3f6bd17bae4d9a1,2,2,true,false,true,false
p20pct,ZB2_d414264a5aec2b61,2,2,true,false,true,false
p20pct,ZB2_d4214f48f71caca7,2,2,true,false,true,false
p20pct,ZB2_d4380850d6d9e4d4,2,2,true,false,true,false
p20pct,ZB2_d4564adb373417a1,2,2,true,false,true,false
p20pct,ZB2_d47014db2573bdc3,2,2,true,false,true,false
p20pct,ZB2_d479b0757a7734b7,1,1,false,false,false,false
p20pct,ZB2_d4c13f9763e0af3e,2,2,true,false,true,false
p20pct,ZB2_d4da6011c8491578,2,2,true,false,true,false
p20pct,ZB2_d536f4932412f70d,2,2,true,false,true,false
p20pct,ZB2_d53aaefb3efa54d7,2,2,true,false,true,false
p20pct,ZB2_d543a77f65b1e6e5,2,2,true,false,true,false
p20pct,ZB2_d5728da754541423,2,2,true,false,true,false
p20pct,ZB2_d5a5a28cb5bb2ab5,2,2,true,false,true,false
p20pct,ZB2_d61342e5040b66ab,1,1,false,false,false,false
p20pct,ZB2_d6b5b9a8d60e3f1c,2,2,true,false,true,false
p20pct,ZB2_d6d2987378a43304,2,2,true,false,true,false
p20pct,ZB2_d6efc99aabbf33be,2,2,true,false,true,false
p20pct,ZB2_d777280d093cdff8,2,2,true,false,true,false
p20pct,ZB2_d784841ab55bebab,2,2,true,false,true,false
p20pct,ZB2_d83b87b485fac19b,2,2,true,false,true,false
p20pct,ZB2_d83f34919d845ecb,2,2,true,false,true,false
p20pct,ZB2_d85dd5bd51d3a97f,2,2,true,false,true,false
p20pct,ZB2_d87bd02deaef4291,2,2,true,false,true,false
p20pct,ZB2_d891bdad5c10c7de,2,2,true,false,true,false
p20pct,ZB2_d8e40e95d4dd0874,1,1,false,false,false,false
p20pct,ZB2_d9702ba035aa8e7c,2,2,true,false,true,false
p20pct,ZB2_d990bcbefa11c61a,2,2,true,false,true,false
p20pct,ZB2_da56592faafc95c5,2,2,true,false,true,false
p20pct,ZB2_da886fc930181408,2,2,true,false,true,false
p20pct,ZB2_da8b3e4d7a756fc6,2,2,true,false,true,false
p20pct,ZB2_da8b5a544fccf044,2,2,true,false,true,false
p20pct,ZB2_daa2a19a16fbfa7c,2,2,true,false,true,false
p20pct,ZB2_daa7c25dbbdc9fe2,2,2,true,false,true,false
p20pct,ZB2_dabfeac227f9b478,2,2,true,false,true,false
p20pct,ZB2_dafb2ebea29f9059,2,2,true,false,true,false
p20pct,ZB2_db340935fab90bd5,2,2,true,false,true,false
p20pct,ZB2_db47d222b46c36b4,2,2,true,false,true,false
p20pct,ZB2_db4d901628b505f7,2,2,true,false,true,false
p20pct,ZB2_dbc2c64bb5d97322,2,2,true,false,true,false
p20pct,ZB2_dbc717850aea9024,2,2,true,false,true,false
p20pct,ZB2_dbe31eb8a55d1ae0,2,2,true,false,true,false
p20pct,ZB2_dbef00f4bca60c7e,2,2,true,false,true,false
p20pct,ZB2_dbf969e059006d3b,2,2,true,false,true,false
p20pct,ZB2_dbfe4e2a1c5da2a7,2,2,true,false,true,false
p20pct,ZB2_dc0c8e626c7ced22,2,2,true,false,true,false
p20pct,ZB2_dc211f4b37f4661b,2,2,true,false,true,false
p20pct,ZB2_dc4d6c74bfcc2109,2,2,true,false,true,false
p20pct,ZB2_dc520ca6dc55c1fd,2,2,true,false,true,false
p20pct,ZB2_dc8ae6ed2f07e5f2,2,2,true,false,true,false
p20pct,ZB2_dc8f2c6af42055aa,2,2,true,false,true,false
p20pct,ZB2_dccbfdf39f98d49b,2,2,true,false,true,false
p20pct,ZB2_dcd910970eaf28f4,2,2,true,false,true,false
p20pct,ZB2_dcdf234b7e3d9dac,2,2,true,false,true,false
p20pct,ZB2_dd3e8bbb09a17ebb,2,2,true,false,true,false
p20pct,ZB2_dd47bbbb900bb5b0,2,2,true,false,true,false
p20pct,ZB2_dd5380da37c2e7b0,2,2,true,false,true,false
p20pct,ZB2_dd94f0887a849de5,2,2,true,false,true,false
p20pct,ZB2_dd9a06c6a5c36163,2,2,true,false,true,false
p20pct,ZB2_dd9f875a37d47f76,2,2,true,false,true,false
p20pct,ZB2_ddd3cbb52569b560,1,1,false,false,false,false
p20pct,ZB2_de064f3436bc07cb,2,2,true,false,true,false
p20pct,ZB2_de435eb53a7c49f7,2,2,true,false,true,false
p20pct,ZB2_de7e4345591dc5be,2,2,true,false,true,false
p20pct,ZB2_de86dc41a60d87d3,2,2,true,false,true,false
p20pct,ZB2_dee24bab96931859,2,2,true,false,true,false
p20pct,ZB2_df15d88e230954f7,2,2,true,false,true,false
p20pct,ZB2_df1b11b88b8ff8ef,2,2,true,false,true,false
p20pct,ZB2_df26965d29d79c75,2,2,true,false,true,false
p20pct,ZB2_df555a827609dfce,2,2,true,false,true,false
p20pct,ZB2_df68e97376941075,2,2,true,false,true,false
p20pct,ZB2_df7cbfbc6dcb643c,2,2,true,false,true,false
p20pct,ZB2_dfc5e35e175b9e5f,2,2,true,false,true,false
p20pct,ZB2_dfca0d1574059dfa,2,2,true,false,true,false
p20pct,ZB2_dfd798fec25bfa19,2,2,true,false,true,false
p20pct,ZB2_dff1530a0df85e5d,2,2,true,false,true,false
p20pct,ZB2_e006aad0edd53dce,2,2,true,false,true,false
p20pct,ZB2_e00879a0336c21b3,2,2,true,false,true,false
p20pct,ZB2_e0278482483d7570,2,2,true,false,true,false
p20pct,ZB2_e06c780b88cd71b9,2,2,true,false,true,false
p20pct,ZB2_e0ea9c41682ce21b,2,2,true,false,true,false
p20pct,ZB2_e1377a852c739cea,2,2,true,false,true,false
p20pct,ZB2_e1394e566ee028ed,2,2,true,false,true,false
p20pct,ZB2_e17f9f8b9add7d98,2,2,true,false,true,false
p20pct,ZB2_e1a9337e85991fb6,2,2,true,false,true,false
p20pct,ZB2_e1d4890119e53a59,2,2,true,false,true,false
p20pct,ZB2_e202d6f3baf005c8,2,2,true,false,true,false
p20pct,ZB2_e20f6818c1b15563,2,2,true,false,true,false
p20pct,ZB2_e2514f9c1c562255,2,2,true,false,true,false
p20pct,ZB2_e26096cedfe06a0f,2,2,true,false,true,false
p20pct,ZB2_e2649eb4dc1d184c,2,2,true,false,true,false
p20pct,ZB2_e2829a77f68cc732,2,2,true,false,true,false
p20pct,ZB2_e2bbaed7b38db2f1,2,2,true,false,true,false
p20pct,ZB2_e2d18f7f8df28eed,2,2,true,false,true,false
p20pct,ZB2_e3283e20520c2fa9,2,2,true,false,true,false
p20pct,ZB2_e32ed9188544ecd6,2,2,true,false,true,false
p20pct,ZB2_e3648fa9455a9091,2,2,true,false,true,false
p20pct,ZB2_e39ace86ee3edfa0,2,2,true,false,true,false
p20pct,ZB2_e3b23d891dc84af0,2,2,true,false,true,false
p20pct,ZB2_e3c0d89b50e922e0,2,2,true,false,true,false
p20pct,ZB2_e3f619d8862d9b7e,2,2,true,false,true,false
p20pct,ZB2_e416ab62d8e5dcc1,2,2,true,false,true,false
p20pct,ZB2_e4cb0eb4a66d65e7,2,2,true,false,true,false
p20pct,ZB2_e4d100d79eb89a0c,2,2,true,false,true,false
p20pct,ZB2_e500920da951f39d,2,2,true,false,true,false
p20pct,ZB2_e5aab3468a1aaf66,2,2,true,false,true,false
p20pct,ZB2_e5b96b9ab0c11516,2,2,true,false,true,false
p20pct,ZB2_e5c084eaddaedae1,2,2,true,false,true,false
p20pct,ZB2_e5da41c0e4c0f2b3,2,2,true,false,true,false
p20pct,ZB2_e5db5b049a08f9ce,2,2,true,false,true,false
p20pct,ZB2_e5fb10f5ff722a2d,2,2,true,false,true,false
p20pct,ZB2_e6017b3c09ff1ca5,2,2,true,false,true,false
p20pct,ZB2_e614333e6468039e,2,2,true,false,true,false
p20pct,ZB2_e6347e6f7095936b,2,2,true,false,true,false
p20pct,ZB2_e636b74358cf3423,2,2,true,false,true,false
p20pct,ZB2_e64ed95a1547b03a,2,2,true,false,true,false
p20pct,ZB2_e67f5744da3b5b84,2,2,true,false,true,false
p20pct,ZB2_e6d4bad3bd45312f,2,2,true,false,true,false
p20pct,ZB2_e6d65a84f285140b,2,2,true,false,true,false
p20pct,ZB2_e6e4c9b47fbb6fdb,2,2,true,false,true,false
p20pct,ZB2_e7204d05fb6197e5,2,2,true,false,true,false
p20pct,ZB2_e73d92ef6f7c6ccd,2,2,true,false,true,false
p20pct,ZB2_e7fcd2567e77119f,2,2,true,false,true,false
p20pct,ZB2_e802e22b0035bc51,2,2,true,false,true,false
p20pct,ZB2_e8203b18680c1ed1,2,2,true,false,true,false
